,language_initial,koryakov_db_id,eng_vil_name,rus_vil_name,lang_1_K,lang_2_K,lang_1_S,lang_2_S,same_languages,name_1885,name_1895,name_1926,name_2010,census_1885,census_1895,census_1926,census_2010,Lat,Lon,Republic,Region,elevation,LevK_comments,kutans,Family,language
590,Dargwa цуд.,1387.0,Verkhnie Kamkamakhi,Верхний Камкамахи,Dargwa,цуд.,Dargwa,,True,,,Камга-Махи,Верхний Камкамахи,,,15.0,75.0,42.32265,47.23945,Daghestan,,1334.09692382813,"в Википедии Верхний, на картах Верхние",not_kutan,Dargwa,Tsudakhar 
591,Dargwa цуд.,1737.0,Verkhnie Ubekimakhi,Верхний Убекимахи,Dargwa,цуд.,Dargwa,,True,Обеки-Махи (Убеки-Махи),"Обеки-Махи (Убеки-Махи, Косолабек-Махи)",Убеки-Махи Верхн.,Верхний Убекимахи,712.0,644.0,411.0,842.0,42.36823,47.242979999999996,Daghestan,,1230.01159667969,"в Википедии Верхний, на картах Верхние",not_kutan,Dargwa,Tsudakhar 
592,Dargwa цуд.,1431.0,Guladtymakhi,Гуладтымахи,Dargwa,цуд.,Dargwa,,True,Гулаты-Махи,Гуладты-Махи (Го-Махи),Гулатды-Махи,Гуладтымахи,507.0,491.0,472.0,417.0,42.34823,47.23927,Daghestan,,1542.89306640625,,not_kutan,Dargwa,Tsudakhar 
593,Dargwa цуд.,1713.0,Gurgumakhi,Гургумахи,Dargwa,цуд.,Dargwa,,True,,Урку-Махи,Хургу,Гургумахи,,176.0,76.0,541.0,42.36056,47.19222,Daghestan,,1429.4306640625,,not_kutan,Dargwa,Tsudakhar 
594,Dargwa цуд.,1693.0,Dingo,Динго,Dargwa,цуд.,Dargwa,,True,,,Денгубе,Динго,,,22.0,0.0,42.35347,47.18138,Daghestan,,1049.79821777344,,not_kutan,Dargwa,Tsudakhar 
595,Dargwa цуд.,1695.0,Inkuchimakhi,Инкучимахи,Dargwa,цуд.,Dargwa,,True,,Инкучи-Махи,Инкучи-Махи,Инкучимахи,,65.0,86.0,541.0,42.35029,47.17345,Daghestan,,1106.42065429688,,not_kutan,Dargwa,Tsudakhar 
596,Dargwa цуд.,1503.0,Irgali,Иргали,Dargwa,цуд.,Dargwa,,True,Иргали-Махи,Иргали-Махи,Иргалы-Махи,Иргали,202.0,226.0,204.0,206.0,42.41281,47.13538,Daghestan,,1212.36743164063,,not_kutan,Dargwa,Tsudakhar 
597,Dargwa цуд.,1907.0,Karekadani,Карекадани,Dargwa,цуд.,Dargwa,,True,Кара-Кадани-Махи,Каракадани-Махи,Кадани,Карекадани,1107.0,165.0,259.0,730.0,42.35747,47.13098,Daghestan,,1387.2099609375,"Кадани, слившийся с Каре",not_kutan,Dargwa,Tsudakhar 
598,Dargwa цуд.,1909.0,Karekadani,Карекадани,Dargwa,цуд.,Dargwa,,True,,Кара-Махи,Каре,,,248.0,261.0,,42.35747,47.13098,Daghestan,,1387.2099609375,"Кадани, слившийся с Каре",not_kutan,Dargwa,Tsudakhar 
599,Dargwa цуд.,1913.0,Kulibukhna,Кулибухна,Dargwa,цуд.,Dargwa,,True,Кхоли-Бухна,Кхоли-Бухна,Коли-Бухна,Кулибухна,356.0,353.0,373.0,407.0,42.315839000000004,47.18495,Daghestan,,1276.86303710938,,not_kutan,Dargwa,Tsudakhar 
600,Dargwa цуд.,1699.0,Kumamakhi,Кумамахи,Dargwa,цуд.,Dargwa,,True,,Куцма-Махи,Кукме,Кумамахи,,145.0,200.0,397.0,42.35849,47.19214,Daghestan,,1387.8259277343802,,not_kutan,Dargwa,Tsudakhar 
601,Dargwa цуд.,1499.0,Kundurkhe,Кундурхе,Dargwa,цуд.,Dargwa,,True,Кундурхи,Кундурчи-Махи,Ашну-Махи,Кундурхе,192.0,204.0,198.0,376.0,42.41424,47.11507,Daghestan,,1121.42175292969,,not_kutan,Dargwa,Tsudakhar 
602,Dargwa цуд.,1495.0,Kuppa,Куппа,Dargwa,цуд.,Dargwa,,True,Куппа,Куппа,Куппа,Куппа,735.0,818.0,870.0,1459.0,42.4239,47.1231,Daghestan,,1061.45642089844,,not_kutan,Dargwa,Tsudakhar 
603,Dargwa цуд.,1735.0,Kurkabi,Куркаби,Dargwa,цуд.,Dargwa,,True,Куркаба-Махи 2-е,Нижн Хуркаби-Махи,Куркабе-Махи Нижн.,Куркаби,87.0,68.0,84.0,337.0,42.34194,47.200559999999996,Daghestan,,1123.32092285156,,not_kutan,Dargwa,Tsudakhar 
604,Dargwa цуд.,1705.0,Musul'temakhi,Мусультемахи,Dargwa,цуд.,Dargwa,,True,,Мусалти-Махи,Мусульте,Мусультемахи,,202.0,221.0,483.0,42.362154,47.188584000000006,Daghestan,,1368.55627441406,,not_kutan,Dargwa,Tsudakhar 
605,Dargwa цуд.,1901.0,Nizhnie Arshi,Нижний Арши,Dargwa,цуд.,Dargwa,,True,,Арша-Махи,Арша-Махи,Нижний Арши,,223.0,224.0,550.0,42.389598,47.141386,Daghestan,,1164.00036621094,"в википедии Нижний Арши, на картах Нижние Арши",not_kutan,Dargwa,Tsudakhar 
606,Dargwa цуд.,1775.0,Nizhnie Ubekimakhi,Нижний Убекимахи,Dargwa,цуд.,Dargwa,,True,Хара-Обеки-Махи,Нижн Обеки-Махи,Убеки-Махи Н.,Нижний Убекимахи,226.0,243.0,94.0,802.0,42.392787,47.20548,Daghestan,,1057.57543945313,"в википедии Нижний Убекимахи, на картах Нижние Убекимахи",not_kutan,Dargwa,Tsudakhar 
607,Dargwa цуд.,1709.0,Tarlimakhi,Тарлимахи,Dargwa,цуд.,Dargwa,,True,,Бирхи-Махи,Тарли-Махи,Тарлимахи,,115.0,73.0,151.0,42.35587,47.17157,Daghestan,,1035.541015625,,not_kutan,Dargwa,Tsudakhar 
608,Dargwa цуд.,1729.0,Tebekmakhi,Тебекмахи,Dargwa,цуд.,Dargwa,,True,Тебек-Махи,Тебек-Махи,Тебек-Махи,Тебекмахи,541.0,542.0,831.0,2274.0,42.3431,47.2072,Daghestan,,1322.20568847656,,not_kutan,Dargwa,Tsudakhar 
609,Dargwa цуд.,1883.0,Khadzhalmakhi,Хаджалмахи,Dargwa,цуд.,Dargwa,,True,Ходжал-Махи,"Ходжал-Махи (Ходжал-ая, Ая-Кунт)",Хаджал-Махи,Хаджалмахи,1647.0,1750.0,1695.0,6188.0,42.4186,47.1817,Daghestan,,946.799926757813,,not_kutan,Dargwa,Tsudakhar 
610,Dargwa цуд.,1919.0,Khadzhalte,Хаджалте,Dargwa,цуд.,Dargwa,,True,,Хаджилати-Махи,Хажилте,Хаджалте,,132.0,157.0,28.0,42.33374,47.15589,Daghestan,,1097.83544921875,,not_kutan,Dargwa,Tsudakhar 
611,Dargwa цуд.,1899.0,Tsudakhar,Цудахар,Dargwa,цуд.,Dargwa,,True,Цудахар,Цудахар,Цудахар,Цудахар,1457.0,1439.0,1543.0,1354.0,42.3425,47.1606,Daghestan,,1047.66137695312,,not_kutan,Dargwa,Tsudakhar 
612,Dargwa цуд.,1943.0,Tsukhta,Цухта,Dargwa,цуд.,Dargwa,,True,Цухта-Махи,Цухта-Макъ,Цухта-Махи Верхн.,Цухта,431.0,287.0,273.0,1557.0,42.34352,47.32396,Daghestan,,1452.47998046875,,not_kutan,Dargwa,Tsudakhar 
613,Dargwa чирагский,3635.0,Chirag,Чираг,Dargwa,чирагский,Dargwa,,True,Чирах (Гургли),Чирах (Хурги),Чирах,Чираг,914.0,986.0,1113.0,547.0,41.8381,47.4303,Daghestan,,2223.19091796875,,not_kutan,Dargwa,Chirag 
614,Godoberi ,343.0,Godoberi,Годобери,Godoberi,,Godoberi,,True,Годобери (Геди),Годобери,Годебери Верх.,Годобери,887.0,1147.0,743.0,3050.0,42.6258,46.1189,Daghestan,,1438.7619628906302,Ботлихский район,not_kutan,Andic,Godoberi 
615,Godoberi ,361.0,Zibirkhali,Зибирхали,Godoberi,,Godoberi,,True,Зуберхули,Зибирхали (Зибихули),Зиберкали,Зибирхали,285.0,279.0,147.0,64.0,42.66833,46.071940000000005,Daghestan,,1791.0603027343802,,not_kutan,Andic,Godoberi 
616,Hinuq ,4705.0,Genukh,Генух,Hinuq,,Hinuq,,True,Гинух (Игинух),"Гинухъ (Гинухо, Инухъ)",Гинух,Генух,35.0,148.0,150.0,543.0,42.1764,45.98646,Daghestan,,1990.18469238281,,not_kutan,Tsezic,Hinuq 
617,Hunzib ,4225.0,Nakhada,Нахада,Hunzib,,Hunzib,,True,Нахада,Накада,Нахада,Нахада,238.0,266.0,115.0,486.0,42.144059999999996,46.19143,Daghestan,,1932.08654785156,,not_kutan,Tsezic,Hunzib 
618,Karata ,395.0,Nizhnee Inkhelo,Нижнее Инхело,Karata,,Karata,,True,"Инхели (Энхели) Нижнее (Кетле-инхили, Гортле-Инхели)","Нижнее Энхели (Кертле-Энхели, Гортль Энхели)",Инхело Нижн.,Нижнее Инхело,434.0,436.0,492.0,2111.0,42.645134000000006,46.259367,Daghestan,,748.603271484375,,not_kutan,Andic,Karata 
619,Karata карат.,253.0,Anchik (Anchikh),Анчик,Karata,карат.,Karata,,True,Анчик  (Анчиди),Анчикъ (Анчиди),Анчик,Анчик,571.0,664.0,813.0,817.0,42.608098,46.271716999999995,Daghestan,,1196.12072753906,,not_kutan,Andic,Karata 
620,Karata карат.,259.0,Archo,Арчо,Karata,карат.,Karata,,True,Арчо (Ачуди),"Арчо (Арчу, Ачуди, Арчубъ)",Арчо,Арчо,326.0,299.0,406.0,346.0,42.597691,46.305756,Daghestan,,1524.14245605469,,not_kutan,Andic,Karata 
621,Karata карат.,387.0,Verkhnee Inkhelo,Верхнее Инхело,Karata,карат.,Karata,,True,"Инхели-верхнее (Каа-инхили, Тад-Энхели)","Верхнее Энхели (Каа-Энхели, Тад-Энхели)",Инхело Верхн.,Верхнее Инхело,404.0,300.0,41.0,400.0,42.62035,46.329732,Daghestan,,1356.06799316406,,not_kutan,Andic,Karata 
622,Karata карат.,405.0,Karata,Карата,Karata,карат.,Karata,,True,Карата,Карати (Кирай),Карата,Карата,960.0,948.0,1252.0,4154.0,42.5942,46.3419,Daghestan,,1463.62890625,,not_kutan,Andic,Karata 
623,Karata карат.,391.0,Mashtada,Маштада,Karata,карат.,Karata,,True,,,Маштада,Маштада,,,152.0,267.0,42.613620000000004,46.314659000000006,Daghestan,,1225.33544921875,,not_kutan,Andic,Karata 
624,Karata карат.,445.0,Ratsitl',Рацитль,Karata,карат.,Karata,,True,Рацитль (Рациди),"Рацитль (Рацитло, Рациди)",Рацитль,Рацитль,343.0,360.0,362.0,112.0,42.637879999999996,46.33455,Daghestan,,1893.68005371094,,not_kutan,Andic,Karata 
625,Karata карат.,407.0,Rachabulda,Рачабулда,Karata,карат.,Karata,,True,Рачабулди,"Раяабалда (Рачабули, Рачаводъ)",Рачабульда,Рачабулда,100.0,90.0,145.0,168.0,42.617256,46.300014000000004,Daghestan,,1307.50305175781,,not_kutan,Andic,Karata 
626,Karata тукит,547.0,Tukita,Тукита,Karata,тукит,Karata,,True,Токита,Тукита (Токита),Тукита,Тукита,584.0,643.0,657.0,765.0,42.57056,46.37278,Daghestan,,1939.52868652344,Ахвахский район,not_kutan,Andic,Tukita 
627,Kumyk ,3657.0,Agachaul,Агачаул,Kumyk,,Kumyk,,True,Агач-аул,Агач-аул,Агач-Аул,Агачаул,469.0,305.0,534.0,1811.0,42.92306,47.460640000000005,Daghestan,,250.85461425781202,,not_kutan,Turkic,Kumyk 
628,Kumyk ,855.0,Agachkala,Агачкала,Kumyk,,Kumyk,,True,Агач-Кала,,Агач-Кала,Агачкала,24.0,,90.0,447.0,42.76698,47.075990000000004,Daghestan,,686.41064453125,,not_kutan,Turkic,Kumyk 
629,Kumyk ,669.0,Adanak,Аданак,Kumyk,,Kumyk,,True,,,Аданак,Аданак,,,19.0,1464.0,42.7522,47.4586,Daghestan,,297.04888916015597,,not_kutan,Turkic,Kumyk 
630,Kumyk ,2151.0,Bashlykent,Башлыкент,Kumyk,,Kumyk,,True,Александр-кент,Александр-Кент,Джалал-Кент,Башлыкент,1547.0,1610.0,1454.0,3230.0,42.2597,47.8439,Daghestan,,280.56817626953097,,not_kutan,Turkic,Kumyk 
631,Kumyk ,671.0,Buglen,Буглен,Kumyk,,Kumyk,,True,Буглен,Буглен (Бугулен),Буглен,,1012.0,942.0,816.0,,42.7553,47.1989,Daghestan,,521.49658203125,явно одно и то же село,not_kutan,Turkic,Kumyk 
632,Kumyk ,725.0,Verkhnee Kazanische,Верхнее Казанище,Kumyk,,Kumyk,,True,Казанищи верхние,"Казанищи Малые, Верхние (Иогары-Казаниш)",Казанище В.,Верхнее Казанище,2019.0,1972.0,2438.0,6576.0,42.7306,47.1381,Daghestan,,725.3349609375,,not_kutan,Turkic,Kumyk 
633,Kumyk ,711.0,Verkhnie Ishkarty,Верхний Ишкарты,Kumyk,,Kumyk,,True,,,Ишкарты Вер.,Верхнее Ишкарты,,,180.0,377.0,42.849070000000005,46.95309,Daghestan,,848.094116210937,"в Википедии Верхнее, на картах Верхние",not_kutan,Turkic,Kumyk 
634,Kumyk ,2103.0,Gasha,Гаша,Kumyk,,Kumyk,,True,Гашiя (Гаша),"Гашия (Гаша, Газия)",Гашия,Гаша,174.0,169.0,81.0,54.0,42.33592,47.83067,Daghestan,,353.79470825195295,,not_kutan,Turkic,Kumyk 
635,Kumyk ,667.0,Gelli,Гели,Kumyk,,Kumyk,,True,Гелли,Гелли,Гелла,Гели,2312.0,2390.0,1526.0,2796.0,42.7267,47.4014,Daghestan,,449.041198730469,,not_kutan,Turkic,Kumyk 
636,Kumyk ,3779.0,Dakhadaevka,Дахадаевка,Kumyk,,Kumyk,,True,,,Ахундовка,Дахадаевка,,,166.0,284.0,43.1069,47.440290000000005,Daghestan,,-24.0018711090088,,not_kutan,Turkic,Kumyk 
637,Kumyk ,2149.0,Dzhavankent,Джаванкент,Kumyk,,Kumyk,,True,Джаван-кент,Джаван-Кент,Джаван-Кент,Джаванкент,1168.0,1177.0,747.0,1013.0,42.26265,47.80983,Daghestan,,358.448669433594,,not_kutan,Turkic,Kumyk 
638,Kumyk ,677.0,Dorgeli,Доргели,Kumyk,,Kumyk,,True,Дургали (Дургели),Дургели (Дургали),Дургели,Доргели,4291.0,4620.0,3130.0,5781.0,42.66556,47.29667,Daghestan,,667.396423339844,,not_kutan,Turkic,Kumyk 
639,Kumyk ,801.0,Kaka-Shura,Кака-Шура,Kumyk,,Kumyk,,True,Кака-Шура,Кака-Шура,Кака-Шура,Кака-Шура,3626.0,3922.0,3090.0,6030.0,42.65194,47.38278,Daghestan,,743.2913208007809,,not_kutan,Turkic,Kumyk 
640,Kumyk ,2205.0,Kapkaykent,Капкайкент,Kumyk,,Kumyk,,True,Гапкай-кент,Гапкай-Кент,Капкай-Кент,Капкайкент,1411.0,1413.0,888.0,1020.0,42.248157,47.798984000000004,Daghestan,,371.838745117187,,not_kutan,Turkic,Kumyk 
641,Kumyk ,3757.0,Karabudakhkent,Карабудахкент,Kumyk,,Kumyk,,True,Кара-будахкент,Карабудах-Кент,Карабудахкент,Карабудахкент,4023.0,3709.0,3048.0,15361.0,42.7067,47.5603,Daghestan,,207.161926269531,,not_kutan,Turkic,Kumyk 
642,Kumyk ,825.0,Kafyr-Kumukh,Кафыр-Кумух,Kumyk,,Kumyk,,True,Кафыр-Кумух (Кацир-Кумык),"Кафыр-Кумух (Кафыр-Кумык, Кяпир-К.)",Кафыр-Кумух,Кафыр-Кумух,1298.0,1116.0,1227.0,5103.0,42.837540000000004,47.15412,Daghestan,,369.482421875,,not_kutan,Turkic,Kumyk 
643,Kumyk ,2041.0,Kayakent,Каякент,Kumyk,,Kumyk,,True,Канкент,Каякент,Кая-Кент,Каякент,2118.0,2050.0,2070.0,11145.0,42.3847,47.9044,Daghestan,,171.420806884766,,not_kutan,Turkic,Kumyk 
644,Kumyk ,3791.0,Manaskent,Манаскент,Kumyk,,Kumyk,,True,,,Манас-Кент,Манаскент,,,203.0,4995.0,42.7367,47.6958,Daghestan,,36.263484954834,,not_kutan,Turkic,Kumyk 
645,Kumyk ,745.0,Nizhnee Kazanische,Нижнее Казанище,Kumyk,,Kumyk,,True,Казанищи большие нижние,"Казанищи Большие, Нижние (Тюменги-Казаныш)",Казанище Н.,Нижнее Казанище,4652.0,4926.0,4843.0,12865.0,42.7644,47.1611,Daghestan,,572.8023681640631,,not_kutan,Turkic,Kumyk 
646,Kumyk ,703.0,Nizhniy Dzhengutay,Нижний Дженгутай,Kumyk,,Kumyk,,True,Джентугай нижний,"Дженгутай Большой, Нижний (Тюменги-Дженгутай, по-кумыкски Нижний Дженгутай, Гортль-Жунгут, по-аварски Нижний Дженгутай)",Дженгутай Н.,Нижний Дженгутай,4733.0,4314.0,4264.0,7517.0,42.7014,47.2417,Daghestan,,625.9912109375,,not_kutan,Turkic,Kumyk 
647,Kumyk ,709.0,Nizhnie Ishkarty,Нижний Ишкарты,Kumyk,,Kumyk,,True,Ишкарты,Ишкарты,Ишкарты,Нижнее Ишкарты,631.0,551.0,539.0,1002.0,42.84698,46.971470000000004,Daghestan,,815.533447265625,"в википедии Нижнее Ишкарты, на картах Нижние Ишкарты",not_kutan,Turkic,Kumyk 
648,Kumyk ,863.0,Paraul,Параул,Kumyk,,Kumyk,,True,Цараул,Параул,Параул,Параул,2597.0,2496.0,2088.0,4949.0,42.7394,47.3592,Daghestan,,418.601318359375,,not_kutan,Turkic,Kumyk 
649,Kumyk ,849.0,Takalay,Такалай,Kumyk,,Kumyk,,True,,,Такалай,Такалай,,,15.0,414.0,42.896770000000004,47.1644,Daghestan,,255.221237182617,,not_kutan,Turkic,Kumyk 
650,Kumyk ,3861.0,Tarki,Тарки,Kumyk,,Kumyk,,True,Тарки (Таргу),Тарки (Таргу),Тарки,Тарки,3331.0,1802.0,1903.0,15356.0,42.94423,47.49527,Daghestan,,138.13302612304702,,not_kutan,Turkic,Kumyk 
651,Kumyk ,2445.0,Tumeller,Тумеллер,Kumyk,,Kumyk,,True,Туманляр (Тюменляр),"Туманляр (Тюманляр, Тюмэнляр)",Туменляр,Тумеллер,220.0,222.0,221.0,284.0,42.1846,47.84238,Daghestan,,314.727172851562,,not_kutan,Turkic,Kumyk 
652,Kumyk ,3707.0,Ullubiyaul,Уллубийаул,Kumyk,,Kumyk,,True,Буйнак (Бойнак),"Буйнаки (Уллу Буйнак, Большой Буйнак)",Б. Буйнак,Уллубийаул,2134.0,2178.0,1229.0,3668.0,42.59689,47.71825,Daghestan,,159.391906738281,,not_kutan,Turkic,Kumyk 
653,Kumyk ,2385.0,Usemikent,Усемикент,Kumyk,,Kumyk,,True,Усеми-кент (Гусейн-бег-гент),"Усеми-Кент (Хусеми Кент, Гусейн-бек-Кент)",Усемикент,Усемикент,637.0,618.0,587.0,1996.0,42.3836,47.8681,Daghestan,,267.348297119141,,not_kutan,Turkic,Kumyk 
654,Kumyk ,2389.0,Utamysh,Утамыш,Kumyk,,Kumyk,,True,Утемиш,Утамиш (Отемиш),Утамыш,Утамыш,2678.0,2485.0,1977.0,3631.0,42.4047,47.7492,Daghestan,,336.15875244140597,,not_kutan,Turkic,Kumyk 
655,Kumyk ,871.0,Khalimbekaul,Халимбекаул,Kumyk,,Kumyk,,True,Халим-бек-аул,Халим-бек-аул,Халимбек-Аул,Халимбекаул,979.0,841.0,1100.0,5011.0,42.8447,47.1406,Daghestan,,373.521728515625,,not_kutan,Turkic,Kumyk 
656,Kumyk ,917.0,Ekibulak,Экибулак,Kumyk,,Kumyk,,True,,,Эки-Булак,Экибулак,,,130.0,111.0,43.041959999999996,47.07152,Daghestan,,268.952178955078,,not_kutan,Turkic,Kumyk 
657,Kumyk ,903.0,Erpeli,Эрпели,Kumyk,,Kumyk,,True,Эрцели (Ерцели),Эрпели (Ерпели),Эрпели,Эрпели,2548.0,2929.0,2397.0,3415.0,42.806119,46.973557,Daghestan,,798.257934570313,,not_kutan,Turkic,Kumyk 
658,Kumyk ,2437.0,Yangikent,Янгикент,Kumyk,,Kumyk,,True,Янги-кент,Янги Кент,Янги-Кент,Янгикент,1620.0,1612.0,835.0,1247.0,42.2042,47.8292,Daghestan,,308.715454101563,,not_kutan,Turkic,Kumyk 
